Recording_ID,gen,sp,ssp,group,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,sono,osci,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
689660,Puffinus,puffinus,puffinus,birds,Manx Shearwater,Stanislas Wroza,France,"Armorique Natural Regional Park (near  Ouessant), Finistère, Bretagne",48.4609,-5.0449,30,"nocturnal flight call, song",,,field recording,//xeno-canto.org/689660,https://xeno-canto.org/689660/download,XC689660-Puffin des anglais chant autre.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC689660-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC689660-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC689660-large.png', 'full': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC689660-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC689660-small.png', 'med': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC689660-med.png', 'large': '//xeno-canto.org/sounds/uploaded/SDPCHKOHRH/wave/XC689660-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,00:12,01:00,11/11/2021,29/11/2021,[],,yes,yes,no,,,no,,,48000
672045,Puffinus,puffinus,puffinus,birds,Manx Shearwater,Sean Morris,United Kingdom,"Rùm, Highland Council, Scotland",57.0161,-6.2787,10,nocturnal flight call,uncertain,adult,field recording,//xeno-canto.org/672045,https://xeno-canto.org/672045/download,XC672045-manxie 4 sep 2021 0249.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC672045-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC672045-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC672045-large.png', 'full': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC672045-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC672045-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC672045-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC672045-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,00:15,02:49,04/09/2021,04/09/2021,[],,no,no,no,,,no,,,48000
672043,Puffinus,puffinus,puffinus,birds,Manx Shearwater,Sean Morris,United Kingdom,"Rùm, Highland Council, Scotland",57.0161,-6.2787,10,nocturnal flight call,uncertain,adult,field recording,//xeno-canto.org/672043,https://xeno-canto.org/672043/download,XC672043-manxie 4 sep 2021 0143.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC672043-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC672043-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC672043-large.png', 'full': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC672043-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC672043-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC672043-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC672043-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,00:13,01:43,04/09/2021,04/09/2021,[],,no,no,no,,,no,,,48000
672041,Puffinus,puffinus,puffinus,birds,Manx Shearwater,Sean Morris,United Kingdom,"Rùm, Highland Council, Scotland",57.0161,-6.2787,10,nocturnal flight call,uncertain,adult,field recording,//xeno-canto.org/672041,https://xeno-canto.org/672041/download,XC672041-manxie 3 sep 2021 2355.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC672041-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC672041-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC672041-large.png', 'full': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC672041-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC672041-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC672041-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC672041-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,00:14,23:55,03/09/2021,04/09/2021,[],,no,no,no,,,no,,,48000
672040,Puffinus,puffinus,puffinus,birds,Manx Shearwater,Sean Morris,United Kingdom,"Rùm, Highland Council, Scotland",57.0161,-6.2787,10,nocturnal flight call,uncertain,adult,field recording,//xeno-canto.org/672040,https://xeno-canto.org/672040/download,XC672040-manxie 3 sep 2021 2309.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC672040-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC672040-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC672040-large.png', 'full': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC672040-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC672040-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC672040-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC672040-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,00:13,23:09,03/09/2021,04/09/2021,[],,no,no,no,,,no,,,48000
670161,Puffinus,puffinus,puffinus,birds,Manx Shearwater,Sean Morris,United Kingdom,"Rùm, Highland Council, Scotland",57.0161,-6.2787,10,nocturnal flight call,uncertain,adult,field recording,//xeno-canto.org/670161,https://xeno-canto.org/670161/download,XC670161-manxie 20 august 2021 0339.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC670161-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC670161-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC670161-large.png', 'full': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC670161-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC670161-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC670161-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC670161-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,00:14,03:39,20/08/2021,24/08/2021,[],,no,no,no,,,no,,,48000
670008,Puffinus,puffinus,puffinus,birds,Manx Shearwater,Sean Morris,United Kingdom,"Rùm, Highland Council, Scotland",57.0161,-6.2787,10,nocturnal flight call,uncertain,adult,field recording,//xeno-canto.org/670008,https://xeno-canto.org/670008/download,XC670008-manxie 15 august 2021 0344.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC670008-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC670008-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC670008-large.png', 'full': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC670008-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC670008-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC670008-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC670008-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,00:20,03:44,15/08/2021,23/08/2021,[],,no,no,no,,,no,,,48000
669537,Puffinus,puffinus,puffinus,birds,Manx Shearwater,Sean Morris,United Kingdom,"Rùm, Highland Council, Scotland",57.0161,-6.2787,10,nocturnal flight call,uncertain,adult,field recording,//xeno-canto.org/669537,https://xeno-canto.org/669537/download,XC669537-manxie 25 july 2021 0153.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC669537-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC669537-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC669537-large.png', 'full': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC669537-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC669537-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC669537-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC669537-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,00:25,01:53,25/07/2021,21/08/2021,"['Larus argentatus', 'Haematopus ostralegus', 'Larus canus']",,no,no,no,,,no,,,48000
668295,Puffinus,puffinus,puffinus,birds,Manx Shearwater,Sean Morris,United Kingdom,"Rùm, Highland Council, Scotland",57.0161,-6.2787,10,nocturnal flight call,uncertain,adult,field recording,//xeno-canto.org/668295,https://xeno-canto.org/668295/download,XC668295-manxie 20 july 2021 0109.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC668295-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC668295-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC668295-large.png', 'full': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC668295-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC668295-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC668295-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC668295-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,00:18,01:09,20/07/2021,14/08/2021,[],,no,no,no,,,no,,,48000
668089,Puffinus,puffinus,puffinus,birds,Manx Shearwater,Sean Morris,United Kingdom,"Rùm, Highland Council, Scotland",57.0161,-6.2787,10,nocturnal flight call,uncertain,adult,field recording,//xeno-canto.org/668089,https://xeno-canto.org/668089/download,XC668089-manxie 19 july 2021 0230.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC668089-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC668089-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC668089-large.png', 'full': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC668089-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC668089-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC668089-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC668089-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,00:18,02:30,19/07/2021,13/08/2021,[],,no,no,no,,,no,,,48000
667206,Puffinus,puffinus,puffinus,birds,Manx Shearwater,Sean Morris,United Kingdom,"Rùm, Highland Council, Scotland",57.0161,-6.2787,10,nocturnal flight call,uncertain,adult,field recording,//xeno-canto.org/667206,https://xeno-canto.org/667206/download,XC667206-manxie 14 july 2021 0121.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC667206-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC667206-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC667206-large.png', 'full': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC667206-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC667206-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC667206-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC667206-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,00:17,01:21,14/07/2021,09/08/2021,[],,no,no,no,,,no,,,48000
666568,Puffinus,puffinus,puffinus,birds,Manx Shearwater,Sean Morris,United Kingdom,"Rùm, Highland Council, Scotland",57.0161,-6.2787,10,nocturnal flight call,uncertain,adult,field recording,//xeno-canto.org/666568,https://xeno-canto.org/666568/download,XC666568-manxie 16 may 2021 0120.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC666568-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC666568-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC666568-large.png', 'full': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC666568-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC666568-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC666568-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC666568-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,00:16,01:20,16/05/2021,06/08/2021,[],,no,no,no,,,no,,,48000
666276,Puffinus,puffinus,puffinus,birds,Manx Shearwater,Sean Morris,United Kingdom,"Rùm, Highland Council, Scotland",57.0161,-6.2787,10,nocturnal flight call,,,field recording,//xeno-canto.org/666276,https://xeno-canto.org/666276/download,XC666276-manxie 8 may 2021 0233.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC666276-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC666276-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC666276-large.png', 'full': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC666276-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC666276-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC666276-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC666276-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,00:19,02:33,08/05/2021,04/08/2021,[],,no,no,no,,,no,,,48000
666166,Puffinus,puffinus,puffinus,birds,Manx Shearwater,Sean Morris,United Kingdom,"Rùm, Highland Council, Scotland",57.0161,-6.2787,10,nocturnal flight call,uncertain,adult,field recording,//xeno-canto.org/666166,https://xeno-canto.org/666166/download,XC666166-manxie 6 may 2021 0328.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC666166-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC666166-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC666166-large.png', 'full': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC666166-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC666166-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC666166-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC666166-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,00:22,03:28,06/05/2021,03/08/2021,[],,no,no,no,,,no,,,48000
665953,Puffinus,puffinus,puffinus,birds,Manx Shearwater,Sean Morris,United Kingdom,"Rùm, Highland Council, Scotland",57.0161,-6.2787,10,nocturnal flight call,uncertain,adult,field recording,//xeno-canto.org/665953,https://xeno-canto.org/665953/download,XC665953-manxie 1 may 2021 0131.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC665953-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC665953-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC665953-large.png', 'full': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC665953-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC665953-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC665953-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC665953-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,00:15,01:31,01/05/2021,01/08/2021,[],,no,no,no,,,no,,,48000
665308,Puffinus,puffinus,puffinus,birds,Manx Shearwater,Sean Morris,United Kingdom,"Rùm, Highland Council, Scotland",57.0161,-6.2787,10,nocturnal flight call,,adult,field recording,//xeno-canto.org/665308,https://xeno-canto.org/665308/download,XC665308-manxie 26 april 2021 0106.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC665308-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC665308-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC665308-large.png', 'full': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC665308-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC665308-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC665308-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC665308-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,00:10,01:06,26/04/2021,28/07/2021,['Cuculus canorus'],,no,no,no,,,no,,,48000
661707,Puffinus,puffinus,puffinus,birds,Manx Shearwater,Sean Morris,United Kingdom,"Rùm, Highland Council, Scotland",57.0161,-6.2787,10,"flight call, nocturnal flight call",uncertain,adult,field recording,//xeno-canto.org/661707,https://xeno-canto.org/661707/download,XC661707-Manxie 17 April 2021 0408.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC661707-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC661707-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC661707-large.png', 'full': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC661707-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC661707-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC661707-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC661707-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,00:13,04:08,17/04/2021,06/07/2021,[],,no,no,no,,,no,,,48000
639121,Puffinus,puffinus,puffinus,birds,Manx Shearwater,Sean Morris,United Kingdom,"Kinloch, Isle of Rum, Scotland",57.0161,-6.2787,10,nocturnal flight call,uncertain,adult,field recording,//xeno-canto.org/639121,https://xeno-canto.org/639121/download,XC639121-manxie 12 April 2021 2240.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC639121-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC639121-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC639121-large.png', 'full': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC639121-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC639121-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC639121-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC639121-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,00:10,22:40,14/04/2021,14/04/2021,[],,no,no,no,,,no,,,48000
639119,Puffinus,puffinus,puffinus,birds,Manx Shearwater,Sean Morris,United Kingdom,"Kinloch, Isle of Rum, Scotland",57.0161,-6.2787,10,nocturnal flight call,uncertain,adult,field recording,//xeno-canto.org/639119,https://xeno-canto.org/639119/download,XC639119-manxie 12 April 2021 2236.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC639119-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC639119-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC639119-large.png', 'full': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC639119-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC639119-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC639119-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC639119-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,00:12,22:36,14/04/2021,14/04/2021,[],,no,no,no,,,no,,,48000
639117,Puffinus,puffinus,puffinus,birds,Manx Shearwater,Sean Morris,United Kingdom,"Kinloch, Isle of Rum, Scotland",57.0161,-6.2787,10,nocturnal flight call,uncertain,adult,field recording,//xeno-canto.org/639117,https://xeno-canto.org/639117/download,XC639117-manxie 12 April 2021 2227.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC639117-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC639117-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC639117-large.png', 'full': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC639117-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC639117-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC639117-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC639117-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,00:11,22:27,14/04/2021,14/04/2021,[],,no,no,no,,,no,,,48000
639106,Puffinus,puffinus,puffinus,birds,Manx Shearwater,Sean Morris,United Kingdom,"Kinloch, Isle of Rum, Scotland",57.0161,-6.2787,10,nocturnal flight call,uncertain,adult,field recording,//xeno-canto.org/639106,https://xeno-canto.org/639106/download,XC639106-manxie 12 April 2021 2211.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC639106-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC639106-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC639106-large.png', 'full': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/ffts/XC639106-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC639106-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC639106-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DNBTYQPEZZ/wave/XC639106-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,00:19,22:11,14/04/2021,14/04/2021,[],,no,no,no,,,no,,,48000
